stage,rider,rider_url,km_first_group,km_before_peloton
17,PACHER Quentin,https://www.procyclingstats.com/rider/quentin-pacher,146.0,147.0
17,BURGAUDEAU Mathieu,https://www.procyclingstats.com/rider/mathieu-burgaudeau,146.0,147.0
17,LAURANCE Axel,https://www.procyclingstats.com/rider/axel-laurance,,15.0
17,VAN AERT Wout,https://www.procyclingstats.com/rider/wout-van-aert,,12.0
18,O'CONNOR Ben,https://www.procyclingstats.com/rider/ben-o-connor,111.0,128.0
18,JORGENSON Matteo,https://www.procyclingstats.com/rider/matteo-jorgenson,102.0,110.0
18,RUBIO Einer,https://www.procyclingstats.com/rider/einer-rubio,96.0,124.0
18,ROGLIČ Primož,https://www.procyclingstats.com/rider/primoz-roglic,71.0,103.0
18,GALL Felix,https://www.procyclingstats.com/rider/felix-gall,71.0,102.0
18,ARENSMAN Thymen,https://www.procyclingstats.com/rider/thymen-arensman,56.0,103.0
18,WELLENS Tim,https://www.procyclingstats.com/rider/tim-wellens,52.0,72.0
18,LUTSENKO Alexey,https://www.procyclingstats.com/rider/aleksey-lutsenko,40.0,58.0
18,ARMIRAIL Bruno,https://www.procyclingstats.com/rider/bruno-armirail,34.0,51.0
18,GARCÍA PIERNA Raúl,https://www.procyclingstats.com/rider/raul-garcia-pierna,32.0,47.0
18,MÜHLBERGER Gregor,https://www.procyclingstats.com/rider/gregor-muhlberger,31.0,50.0
18,POGAČAR Tadej,https://www.procyclingstats.com/rider/tadej-pogacar,30.0,47.0
18,VINGEGAARD Jonas,https://www.procyclingstats.com/rider/jonas-vingegaard,30.0,47.0
18,MARTINEZ Lenny,https://www.procyclingstats.com/rider/lenny-martinez,27.0,43.0
18,LEKNESSUND Andreas,https://www.procyclingstats.com/rider/andreas-leknessund,22.0,49.0
18,BARTA Will,https://www.procyclingstats.com/rider/william-barta,8.0,42.0
18,VAN AERT Wout,https://www.procyclingstats.com/rider/wout-van-aert,8.0,12.0
18,BAUDIN Alex,https://www.procyclingstats.com/rider/alex-baudin,7.0,50.0
18,GROVES Kaden,https://www.procyclingstats.com/rider/kaden-groves,7.0,10.0
18,WOODS Michael,https://www.procyclingstats.com/rider/michael-woods,5.0,23.0
18,RUTSCH Jonas,https://www.procyclingstats.com/rider/jonas-rutsch,4.0,8.0
18,LIPOWITZ Florian,https://www.procyclingstats.com/rider/florian-lipowitz,,62.0
18,VAN DEN BROEK Frank,https://www.procyclingstats.com/rider/frank-van-den-broek,,45.0
18,JEGAT Jordan,https://www.procyclingstats.com/rider/jordan-jegat,,42.0
18,PLAPP Luke,https://www.procyclingstats.com/rider/luke-plapp,,38.0
18,RODRÍGUEZ Cristián,https://www.procyclingstats.com/rider/cristian-rodriguez,,38.0
18,BERTHET Clément,https://www.procyclingstats.com/rider/clement-berthet,,37.0
18,VERCHER Mattéo,https://www.procyclingstats.com/rider/matheo-vercher,,5.0
18,CASTRILLO Pablo,https://www.procyclingstats.com/rider/pablo-castrillo-zapater,,5.0
19,ROGLIČ Primož,https://www.procyclingstats.com/rider/primoz-roglic,55.0,53.0
19,PARET-PEINTRE Valentin,https://www.procyclingstats.com/rider/valentin-paret-peintre,31.0,41.0
19,MARTINEZ Lenny,https://www.procyclingstats.com/rider/lenny-martinez,30.0,42.0
19,RUBIO Einer,https://www.procyclingstats.com/rider/einer-rubio,11.0,15.0
19,ARMIRAIL Bruno,https://www.procyclingstats.com/rider/bruno-armirail,8.0,14.0
19,CAMPENAERTS Victor,https://www.procyclingstats.com/rider/victor-campenaerts,7.0,14.0
19,FOSS Tobias,https://www.procyclingstats.com/rider/tobias-foss,6.0,12.0
19,STORER Michael,https://www.procyclingstats.com/rider/michael-storer,4.0,7.0
20,SWEENY Harry,https://www.procyclingstats.com/rider/harry-sweeny,95.0,127.0
20,GROVES Kaden,https://www.procyclingstats.com/rider/kaden-groves,78.0,129.0
20,WELLENS Tim,https://www.procyclingstats.com/rider/tim-wellens,75.0,139.0
20,JORGENSON Matteo,https://www.procyclingstats.com/rider/matteo-jorgenson,72.0,136.0
20,COSTIOU Ewen,https://www.procyclingstats.com/rider/ewen-costiou,72.0,108.0
20,VAN DEN BROEK Frank,https://www.procyclingstats.com/rider/frank-van-den-broek,66.0,137.0
20,JEGAT Jordan,https://www.procyclingstats.com/rider/jordan-jegat,66.0,129.0
20,STEWART Jake,https://www.procyclingstats.com/rider/jake-stewart,62.0,132.0
20,GRÉGOIRE Romain,https://www.procyclingstats.com/rider/romain-gregoire,57.0,128.0
20,VELASCO Simone,https://www.procyclingstats.com/rider/simone-velasco,57.0,127.0
20,ROMEO Iván,https://www.procyclingstats.com/rider/ivan-romeo,57.0,111.0
20,EENKHOORN Pascal,https://www.procyclingstats.com/rider/pascal-eenkhoorn,56.0,129.0
20,TRENTIN Matteo,https://www.procyclingstats.com/rider/matteo-trentin,53.0,117.0
20,DELETTRE Alexandre,https://www.procyclingstats.com/rider/alexandre-delettre,4.0,42.0
20,LAURANCE Axel,https://www.procyclingstats.com/rider/axel-laurance,1.0,40.0
20,JOHANNESSEN Anders Halland,https://www.procyclingstats.com/rider/anders-halland-johannessen,,38.0
20,TEUNS Dylan,https://www.procyclingstats.com/rider/dylan-teuns,,38.0
20,VAN AERT Wout,https://www.procyclingstats.com/rider/wout-van-aert,,38.0
20,WOODS Michael,https://www.procyclingstats.com/rider/michael-woods,,38.0
20,BARGUIL Warren,https://www.procyclingstats.com/rider/warren-barguil,,38.0
20,SKUJIŅŠ Toms,https://www.procyclingstats.com/rider/toms-skujins,,37.0
20,STORER Michael,https://www.procyclingstats.com/rider/michael-storer,,36.0
20,LE BERRE Mathis,https://www.procyclingstats.com/rider/mathis-le-berre,,26.0
20,MADOUAS Valentin,https://www.procyclingstats.com/rider/valentin-madouas,,25.0
20,HIGUITA Sergio,https://www.procyclingstats.com/rider/sergio-higuita,,22.0
20,HIRSCHI Marc,https://www.procyclingstats.com/rider/marc-hirschi,,22.0
20,MARTIN Guillaume,https://www.procyclingstats.com/rider/guillaume-martin,,22.0
20,MARTINEZ Lenny,https://www.procyclingstats.com/rider/lenny-martinez,,22.0
20,BLACKMORE Joseph,https://www.procyclingstats.com/rider/joseph-blackmore,,22.0
20,VAN MOER Brent,https://www.procyclingstats.com/rider/brent-van-moer,,14.0
20,WATSON Samuel,https://www.procyclingstats.com/rider/samuel-watson,,14.0
21,VAN AERT Wout,https://www.procyclingstats.com/rider/wout-van-aert,34.0,26.0
21,POGAČAR Tadej,https://www.procyclingstats.com/rider/tadej-pogacar,32.0,30.0
21,BALLERINI Davide,https://www.procyclingstats.com/rider/davide-ballerini,25.0,24.0
21,JORGENSON Matteo,https://www.procyclingstats.com/rider/matteo-jorgenson,25.0,23.0
21,TRENTIN Matteo,https://www.procyclingstats.com/rider/matteo-trentin,24.0,23.0
21,MOHORIČ Matej,https://www.procyclingstats.com/rider/matej-mohoric,24.0,22.0
21,SIMMONS Quinn,https://www.procyclingstats.com/rider/quinn-simmons,10.0,10.0
21,LIPOWITZ Florian,https://www.procyclingstats.com/rider/florian-lipowitz,10.0,10.0
