stage,rank,status,gc_position,gc_timelag_seconds,bib,specialty,age,nationality_code,rider,rider_url,team,uci_points,pcs_points,time_raw,stage_gap_seconds,elapsed_seconds
17,62,finished,134,13746,102,Classic,34,CH,Dillier Silvan,https://www.procyclingstats.com/rider/silvan-dillier,Alpecin - Deceuninck,,,",,",0,12330
17,63,finished,90,10246,33,TT,30,DK,Asgreen Kasper,https://www.procyclingstats.com/rider/kasper-asgreen,EF Education - EasyPost,,,",,",0,12330
17,64,finished,73,9198,212,Classic,24,BE,Berckmoes Jenno,https://www.procyclingstats.com/rider/jenno-berckmoes,Lotto,,,",,",0,12330
17,65,finished,146,14496,215,Classic,26,BE,Grignard Sébastien,https://www.procyclingstats.com/rider/sebastien-grignard,Lotto,,,",,",0,12330
17,66,finished,19,3297,176,Climber,27,CO,Higuita Sergio,https://www.procyclingstats.com/rider/sergio-higuita,XDS Astana Team,,,",,",0,12330
17,67,finished,15,2879,16,Climber,30,US,Kuss Sepp,https://www.procyclingstats.com/rider/sepp-kuss,Team Visma | Lease a Bike,,,",,",0,12330
17,68,finished,70,9099,136,Hills,24,FR,Le Berre Mathis,https://www.procyclingstats.com/rider/mathis-le-berre,Arkéa - B&B Hotels,,,",,",0,12330
17,69,finished,96,10488,168,Classic,29,FR,Touzé Damien,https://www.procyclingstats.com/rider/damien-touze,Cofidis,,,",,",0,12330
17,70,finished,153,14811,125,Hills,37,SI,Mezgec Luka,https://www.procyclingstats.com/rider/luka-mezgec,Team Jayco AlUla,,,",,",0,12330
17,71,finished,16,3124,3,Hills,28,EC,Narváez Jhonatan,https://www.procyclingstats.com/rider/jhonatan-narvaez,UAE Team Emirates - XRG,,,",,",0,12330
17,72,finished,94,10422,166,GC,33,BE,Teuns Dylan,https://www.procyclingstats.com/rider/dylan-teuns,Cofidis,,,",,",0,12330
17,73,finished,117,12563,145,Classic,29,ES,García Cortina Iván,https://www.procyclingstats.com/rider/ivan-garcia-cortina,Movistar Team,,,",,",0,12330
17,74,finished,105,11164,74,Classic,31,IT,Moscon Gianni,https://www.procyclingstats.com/rider/gianni-moscon,Red Bull - BORA - hansgrohe,,,",,",0,12330
17,75,finished,155,14898,134,Classic,33,FR,Démare Arnaud,https://www.procyclingstats.com/rider/arnaud-demare,Arkéa - B&B Hotels,,,",,",0,12330
17,76,finished,33,5515,135,Climber,24,ES,García Pierna Raúl,https://www.procyclingstats.com/rider/raul-garcia-pierna,Arkéa - B&B Hotels,,,",,",0,12330
17,77,finished,135,13851,132,Classic,32,BE,Capiot Amaury,https://www.procyclingstats.com/rider/amaury-capiot,Arkéa - B&B Hotels,,,",,",0,12330
17,78,finished,120,12692,216,GC,34,AR,Sepúlveda Eduardo,https://www.procyclingstats.com/rider/eduardo-sepulveda,Lotto,,,",,",0,12330
17,79,finished,158,15058,53,TT,34,PL,Gradek Kamil,https://www.procyclingstats.com/rider/kamil-gradek,Bahrain - Victorious,,,",,",0,12330
17,80,finished,28,5066,161,GC,32,DE,Buchmann Emanuel,https://www.procyclingstats.com/rider/emanuel-buchmann,Cofidis,,,",,",0,12330
17,81,finished,50,7527,182,Hills,26,FR,Burgaudeau Mathieu,https://www.procyclingstats.com/rider/mathieu-burgaudeau,TotalEnergies,,,",,",0,12330
17,82,finished,48,7297,34,Climber,24,FR,Baudin Alex,https://www.procyclingstats.com/rider/alex-baudin,EF Education - EasyPost,,,",,",0,12330
17,83,finished,39,6729,36,GC,27,AU,Sweeny Harry,https://www.procyclingstats.com/rider/harry-sweeny,EF Education - EasyPost,,,",,",0,12330
17,84,finished,83,9837,116,Hills,24,DE,Mayrhofer Marius,https://www.procyclingstats.com/rider/marius-mayrhofer,Tudor Pro Cycling Team,,,",,",0,12330
17,85,finished,40,6762,178,Classic,29,IT,Velasco Simone,https://www.procyclingstats.com/rider/simone-velasco,XDS Astana Team,,,",,",0,12330
17,86,finished,21,3807,95,Classic,29,FR,Madouas Valentin,https://www.procyclingstats.com/rider/valentin-madouas,Groupama - FDJ,,,",,",0,12330
17,87,finished,32,5491,94,Classic,22,FR,Grégoire Romain,https://www.procyclingstats.com/rider/romain-gregoire,Groupama - FDJ,,,",,",0,12330
17,88,finished,72,9117,37,Classic,33,DK,Valgren Michael,https://www.procyclingstats.com/rider/michael-valgren-andersen,EF Education - EasyPost,,,",,",0,12330
17,89,finished,130,13593,193,Sprint,22,CZ,Bittner Pavel,https://www.procyclingstats.com/rider/pavel-bittner,Team Picnic PostNL,,,",,",0,12330
17,90,finished,128,13387,197,GC,26,NL,Naberman Tim,https://www.procyclingstats.com/rider/tim-naberman,Team Picnic PostNL,,,",,",0,12330
17,91,finished,132,13642,194,GC,25,GB,Flynn Sean,https://www.procyclingstats.com/rider/sean-flynn,Team Picnic PostNL,,,",,",0,12330
17,92,finished,110,11804,196,Sprint,26,DE,Märkl Niklas,https://www.procyclingstats.com/rider/niklas-markl,Team Picnic PostNL,,,",,",0,12330
17,93,finished,55,7807,198,GC,24,NL,van den Broek Frank,https://www.procyclingstats.com/rider/frank-van-den-broek,Team Picnic PostNL,,,",,",0,12330
17,94,finished,163,15355,82,Classic,30,IT,Consonni Simone,https://www.procyclingstats.com/rider/simone-consonni,Lidl - Trek,,,",,",0,12330
17,95,finished,20,3455,15,GC,26,US,Jorgenson Matteo,https://www.procyclingstats.com/rider/matteo-jorgenson,Team Visma | Lease a Bike,,,",,",0,12330
17,96,finished,31,5447,14,TT,33,BE,Campenaerts Victor,https://www.procyclingstats.com/rider/victor-campenaerts,Team Visma | Lease a Bike,,,",,",0,12330
17,97,finished,5,702,71,Climber,35,SI,Roglič Primož,https://www.procyclingstats.com/rider/primoz-roglic,Red Bull - BORA - hansgrohe,,,",,",0,12330
17,98,finished,102,10824,226,GC,25,NO,Johannessen Anders Halland,https://www.procyclingstats.com/rider/anders-halland-johannessen,Uno-X Mobility,,,",,",0,12330
17,99,finished,64,8518,108,Climber,23,BE,Verstrynge Emiel,https://www.procyclingstats.com/rider/emiel-verstrynge,Alpecin - Deceuninck,,,",,",0,12330
17,100,finished,136,13886,123,TT,34,AU,Durbridge Luke,https://www.procyclingstats.com/rider/luke-durbridge,Team Jayco AlUla,,,",,",0,12330
17,101,finished,30,5318,78,Climber,29,RU,Vlasov Aleksandr,https://www.procyclingstats.com/rider/aleksandr-vlasov,Red Bull - BORA - hansgrohe,,,",,",0,12330
17,102,finished,74,9232,162,Classic,29,ES,Aranburu Alex,https://www.procyclingstats.com/rider/alex-aranburu,Cofidis,,,",,",0,12330
17,103,finished,104,10999,142,TT,29,US,Barta Will,https://www.procyclingstats.com/rider/william-barta,Movistar Team,,,",,",0,12330
17,104,finished,95,10429,114,Classic,26,CH,Hirschi Marc,https://www.procyclingstats.com/rider/marc-hirschi,Tudor Pro Cycling Team,,,",,",0,12330
17,105,finished,162,15236,115,Classic,31,CH,Lienhard Fabian,https://www.procyclingstats.com/rider/fabian-lienhard,Tudor Pro Cycling Team,,,",,",0,12330
17,106,finished,18,3224,141,Climber,30,ES,Mas Enric,https://www.procyclingstats.com/rider/enric-mas,Movistar Team,,,",,",0,12330
17,107,finished,87,10094,113,Classic,34,AT,Haller Marco,https://www.procyclingstats.com/rider/marco-haller,Tudor Pro Cycling Team,,,",,",0,12330
17,108,finished,75,9299,164,GC,36,ES,Izagirre Ion,https://www.procyclingstats.com/rider/ion-izagirre,Cofidis,,,",,",0,12330
17,109,finished,68,8945,144,TT,36,PT,Oliveira Nelson,https://www.procyclingstats.com/rider/nelson-oliveira,Movistar Team,,,",,",0,12330
17,110,finished,23,4020,18,Climber,32,GB,Yates Simon,https://www.procyclingstats.com/rider/simon-yates,Team Visma | Lease a Bike,,,",,",0,12330
17,111,finished,107,11334,118,Classic,35,IT,Trentin Matteo,https://www.procyclingstats.com/rider/matteo-trentin,Tudor Pro Cycling Team,,,",,",0,12330
17,112,finished,38,6680,111,Classic,33,FR,Alaphilippe Julian,https://www.procyclingstats.com/rider/julian-alaphilippe,Tudor Pro Cycling Team,,,",,",0,12330
17,113,finished,54,7801,35,Classic,28,US,Powless Neilson,https://www.procyclingstats.com/rider/neilson-powless,EF Education - EasyPost,,,",,",0,12330
17,114,finished,59,8241,225,Classic,30,NO,Hoelgaard Markus,https://www.procyclingstats.com/rider/markus-hoelgaard,Uno-X Mobility,,,",,",0,12330
17,115,finished,80,9506,222,Classic,29,NO,Abrahamsen Jonas,https://www.procyclingstats.com/rider/jonas-abrahamsen,Uno-X Mobility,,,",,",0,12330
17,116,finished,36,6296,6,Climber,31,ES,Soler Marc,https://www.procyclingstats.com/rider/marc-soler,UAE Team Emirates - XRG,,,",,",0,12330
17,117,finished,46,7139,51,Climber,25,CO,Buitrago Santiago,https://www.procyclingstats.com/rider/santiago-buitrago-sanchez,Bahrain - Victorious,,,",,",0,12330
17,118,finished,56,7918,148,Climber,27,CO,Rubio Einer,https://www.procyclingstats.com/rider/einer-rubio,Movistar Team,,,",,",0,12330
17,119,finished,29,5127,28,GC,25,BE,Van Wilder Ilan,https://www.procyclingstats.com/rider/ilan-van-wilder,Soudal Quick-Step,,,",,",0,12330
17,120,finished,27,5025,157,GC,28,AU,Scotson Callum,https://www.procyclingstats.com/rider/callum-scotson,Decathlon AG2R La Mondiale Team,,,",,",0,12330
17,121,finished,76,9383,206,GC,32,KZ,Lutsenko Alexey,https://www.procyclingstats.com/rider/aleksey-lutsenko,Israel - Premier Tech,,,",,",0,12330
17,122,finished,121,12738,208,Hills,25,GB,Stewart Jake,https://www.procyclingstats.com/rider/jake-stewart,Israel - Premier Tech,,,",,",0,12330
17,123,finished,129,13495,223,Hills,32,DK,Cort Magnus,https://www.procyclingstats.com/rider/magnus-cort-nielsen,Uno-X Mobility,,,",,",0,12330
17,124,finished,112,11856,67,Classic,29,GB,Swift Connor,https://www.procyclingstats.com/rider/connor-swift,INEOS Grenadiers,,,",,",0,12330
17,125,finished,49,7526,61,GC,39,GB,Thomas Geraint,https://www.procyclingstats.com/rider/geraint-thomas,INEOS Grenadiers,,,",,",0,12330
17,126,finished,152,14710,204,Classic,36,CA,Boivin Guillaume,https://www.procyclingstats.com/rider/guillaume-boivin,Israel - Premier Tech,,,",,",0,12330
17,127,finished,79,9492,207,Classic,30,LV,Neilands Krists,https://www.procyclingstats.com/rider/krists-neilands,Israel - Premier Tech,,,",,",0,12330
17,128,finished,106,11214,205,Classic,26,FR,Louvel Matis,https://www.procyclingstats.com/rider/matis-louvel,Israel - Premier Tech,,,",,",0,12330
17,129,finished,125,13218,202,Sprint,31,DE,Ackermann Pascal,https://www.procyclingstats.com/rider/pascal-ackermann,Israel - Premier Tech,,,",,",0,12330
17,130,finished,42,6911,203,GC,22,GB,Blackmore Joseph,https://www.procyclingstats.com/rider/joseph-blackmore,Israel - Premier Tech,,,",,",0,12330
17,131,finished,37,6508,96,Hills,33,FR,Pacher Quentin,https://www.procyclingstats.com/rider/quentin-pacher,Groupama - FDJ,,,3:15,195,12525
17,132,finished,85,10046,63,TT,28,NO,Foss Tobias,https://www.procyclingstats.com/rider/tobias-foss,INEOS Grenadiers,,,*0:00,0,12330
17,133,finished,111,11817,32,Hills,28,IT,Albanese Vincenzo,https://www.procyclingstats.com/rider/vincenzo-albanese,EF Education - EasyPost,,,3:22,202,12532
17,134,finished,14,2660,62,GC,25,NL,Arensman Thymen,https://www.procyclingstats.com/rider/thymen-arensman,INEOS Grenadiers,,,*0:00,0,12330
17,135,finished,10,1245,66,GC,24,ES,Rodríguez Carlos,https://www.procyclingstats.com/rider/carlos-rodriguez-cano,INEOS Grenadiers,,,"*,,",0,12330
17,136,finished,25,4676,8,Climber,32,GB,Yates Adam,https://www.procyclingstats.com/rider/adam-yates,UAE Team Emirates - XRG,,,3:22,202,12532
17,137,finished,60,8272,152,TT,31,FR,Armirail Bruno,https://www.procyclingstats.com/rider/bruno-armirail,Decathlon AG2R La Mondiale Team,,,3:35,215,12545
17,138,finished,66,8839,17,Classic,30,BE,van Aert Wout,https://www.procyclingstats.com/rider/wout-van-aert,Team Visma | Lease a Bike,,,",,",215,12545
17,139,finished,53,7664,201,Climber,38,CA,Woods Michael,https://www.procyclingstats.com/rider/michael-woods,Israel - Premier Tech,,,",,",215,12545
17,140,finished,67,8869,133,GC,22,FR,Costiou Ewen,https://www.procyclingstats.com/rider/ewen-costiou,Arkéa - B&B Hotels,,,",,",215,12545
17,141,finished,145,14462,224,Sprint,22,NO,Edvardsen-Fredheim Stian,https://www.procyclingstats.com/rider/stian-fredheim,Uno-X Mobility,,,*0:00,0,12330
17,142,finished,61,8406,227,GC,26,NO,Leknessund Andreas,https://www.procyclingstats.com/rider/andreas-leknessund,Uno-X Mobility,,,3:40,220,12550
17,143,finished,108,11351,128,Hills,25,CH,Schmid Mauro,https://www.procyclingstats.com/rider/mauro-schmid,Team Jayco AlUla,,,",,",220,12550
17,144,finished,131,13595,46,Classic,27,DE,Rutsch Jonas,https://www.procyclingstats.com/rider/jonas-rutsch,Intermarché - Wanty,,,*0:00,0,12330
17,145,finished,143,14331,44,Classic,23,FR,Page Hugo,https://www.procyclingstats.com/rider/hugo-page,Intermarché - Wanty,,,"*,,",0,12330
17,146,finished,142,14303,45,Classic,25,BE,Rex Laurenz,https://www.procyclingstats.com/rider/laurenz-rex,Intermarché - Wanty,,,"*,,",0,12330
17,147,finished,52,7628,84,Hills,24,US,Simmons Quinn,https://www.procyclingstats.com/rider/quinn-simmons,Lidl - Trek,,,4:45,285,12615
17,148,finished,116,12287,83,Hills,22,BE,Nys Thibau,https://www.procyclingstats.com/rider/thibau-nys,Lidl - Trek,,,",,",285,12615
17,149,finished,92,10398,86,Classic,34,LV,Skujiņš Toms,https://www.procyclingstats.com/rider/toms-skujins,Lidl - Trek,,,",,",285,12615
17,150,finished,123,12915,56,Classic,30,SI,Mohorič Matej,https://www.procyclingstats.com/rider/matej-mohoric,Bahrain - Victorious,,,",,",285,12615
17,151,finished,109,11390,147,GC,21,ES,Romeo Iván,https://www.procyclingstats.com/rider/ivan-romeo,Movistar Team,,,",,",285,12615
17,152,finished,139,14103,92,Classic,24,GB,Askey Lewis,https://www.procyclingstats.com/rider/lewis-askey,Groupama - FDJ,,,*0:00,0,12330
17,153,finished,97,10650,55,Climber,22,FR,Martinez Lenny,https://www.procyclingstats.com/rider/lenny-martinez,Bahrain - Victorious,,,4:45,285,12615
17,154,finished,63,8510,117,Climber,28,AU,Storer Michael,https://www.procyclingstats.com/rider/michael-storer,Tudor Pro Cycling Team,,,",,",285,12615
17,155,finished,113,11932,143,Climber,24,ES,Castrillo Pablo,https://www.procyclingstats.com/rider/pablo-castrillo-zapater,Movistar Team,,,",,",285,12615
17,156,finished,44,7099,171,Climber,28,CO,Tejada Harold,https://www.procyclingstats.com/rider/harold-tejada,XDS Astana Team,,,",,",285,12615
17,157,finished,69,9042,26,GC,31,DE,Schachmann Maximilian,https://www.procyclingstats.com/rider/maximilian-schachmann,Soudal Quick-Step,,,4:57,297,12627
17,158,finished,51,7597,25,Climber,24,FR,Paret-Peintre Valentin,https://www.procyclingstats.com/rider/valentin-paret-peintre,Soudal Quick-Step,,,",,",297,12627
17,159,finished,156,14922,167,TT,29,FR,Thomas Benjamin,https://www.procyclingstats.com/rider/benjamin-thomas-2,Cofidis,,,",,",297,12627
17,160,finished,126,13296,126,GC,24,AU,Plapp Luke,https://www.procyclingstats.com/rider/luke-plapp,Team Jayco AlUla,,,5:16,316,12646
17,161,finished,133,13698,41,Classic,25,ER,Girmay Biniam,https://www.procyclingstats.com/rider/biniam-girmay,Intermarché - Wanty,,,*0:00,0,12330
17,162,finished,161,15198,47,GC,24,NL,van Sintmaartensdijk Roel,https://www.procyclingstats.com/rider/roel-van-sintmaartensdijk,Intermarché - Wanty,,,5:24,324,12654
17,163,finished,88,10120,42,Classic,25,FR,Barré Louis,https://www.procyclingstats.com/rider/louis-barre,Intermarché - Wanty,,,",,",324,12654
17,164,finished,78,9484,93,Hills,29,FR,Barthe Cyril,https://www.procyclingstats.com/rider/cyril-barthe,Groupama - FDJ,,,*0:00,0,12330
17,,DNS,,,77,Sprint,31,NL,van Poppel Danny,https://www.procyclingstats.com/rider/danny-van-poppel,Red Bull - BORA - hansgrohe,,,,,
18,1,finished,10,1759,121,GC,29,AU,O'Connor Ben,https://www.procyclingstats.com/rider/ben-o-connor,Team Jayco AlUla,210.0,100.0,5:03:47,0,18227
18,2,finished,1,0,1,Climber,26,SI,Pogačar Tadej,https://www.procyclingstats.com/rider/tadej-pogacar,UAE Team Emirates - XRG,150.0,70.0,1:45,105,18332
18,3,finished,2,266,11,GC,28,DK,Vingegaard Jonas,https://www.procyclingstats.com/rider/jonas-vingegaard,Team Visma | Lease a Bike,110.0,50.0,1:54,114,18341
18,4,finished,4,683,191,GC,22,GB,Onley Oscar,https://www.procyclingstats.com/rider/oscar-onley,Team Picnic PostNL,90.0,40.0,1:58,118,18345
18,5,finished,36,7939,148,Climber,27,CO,Rubio Einer,https://www.procyclingstats.com/rider/einer-rubio,Movistar Team,70.0,32.0,2:00,120,18347
18,6,finished,6,936,151,Climber,27,AT,Gall Felix,https://www.procyclingstats.com/rider/felix-gall,Decathlon AG2R La Mondiale Team,55.0,26.0,2:25,145,18372
18,7,finished,5,769,71,Climber,35,SI,Roglič Primož,https://www.procyclingstats.com/rider/primoz-roglic,Red Bull - BORA - hansgrohe,45.0,22.0,2:46,166,18393
18,8,finished,20,4760,8,Climber,32,GB,Yates Adam,https://www.procyclingstats.com/rider/adam-yates,UAE Team Emirates - XRG,40.0,18.0,3:03,183,18410
18,9,finished,8,1111,221,Climber,25,NO,Johannessen Tobias Halland,https://www.procyclingstats.com/rider/tobias-halland-johannessen,Uno-X Mobility,35.0,14.0,3:09,189,18416
18,10,finished,12,2986,16,Climber,30,US,Kuss Sepp,https://www.procyclingstats.com/rider/sepp-kuss,Team Visma | Lease a Bike,30.0,10.0,3:26,206,18433
18,11,finished,3,661,72,GC,24,DE,Lipowitz Florian,https://www.procyclingstats.com/rider/florian-lipowitz,Red Bull - BORA - hansgrohe,25.0,8.0,3:37,217,18444
18,12,finished,7,975,131,GC,24,FR,Vauquelin Kévin,https://www.procyclingstats.com/rider/kevin-vauquelin,Arkéa - B&B Hotels,20.0,6.0,4:34,274,18501
18,13,finished,14,3482,3,Hills,28,EC,Narváez Jhonatan,https://www.procyclingstats.com/rider/jhonatan-narvaez,UAE Team Emirates - XRG,15.0,4.0,7:37,457,18684
18,14,finished,15,3691,176,Climber,27,CO,Higuita Sergio,https://www.procyclingstats.com/rider/sergio-higuita,XDS Astana Team,10.0,2.0,8:13,493,18720
18,15,finished,41,8904,117,Climber,28,AU,Storer Michael,https://www.procyclingstats.com/rider/michael-storer,Tudor Pro Cycling Team,5.0,1.0,",,",493,18720
18,16,finished,18,4414,18,Climber,32,GB,Yates Simon,https://www.procyclingstats.com/rider/simon-yates,Team Visma | Lease a Bike,,,",,",493,18720
18,17,finished,9,1541,31,Climber,24,IE,Healy Ben,https://www.procyclingstats.com/rider/ben-healy,EF Education - EasyPost,,,9:28,568,18795
18,18,finished,32,7628,51,Climber,25,CO,Buitrago Santiago,https://www.procyclingstats.com/rider/santiago-buitrago-sanchez,Bahrain - Victorious,,,9:48,588,18815
18,19,finished,13,3169,62,GC,25,NL,Arensman Thymen,https://www.procyclingstats.com/rider/thymen-arensman,INEOS Grenadiers,,,10:08,608,18835
18,20,finished,11,1971,186,Climber,26,FR,Jegat Jordan,https://www.procyclingstats.com/rider/jordan-jegat,TotalEnergies,,,11:20,680,18907
18,21,finished,24,5301,104,GC,33,BE,Meurisse Xandro,https://www.procyclingstats.com/rider/xandro-meurisse,Alpecin - Deceuninck,,,11:59,719,18946
18,22,finished,23,4917,146,GC,31,AT,Mühlberger Gregor,https://www.procyclingstats.com/rider/gregor-muhlberger,Movistar Team,,,",,",719,18946
18,23,finished,21,4769,192,Climber,33,FR,Barguil Warren,https://www.procyclingstats.com/rider/warren-barguil,Team Picnic PostNL,,,14:18,858,19085
18,24,finished,19,4579,95,Classic,29,FR,Madouas Valentin,https://www.procyclingstats.com/rider/valentin-madouas,Groupama - FDJ,,,14:31,871,19098
18,25,finished,17,4381,15,GC,26,US,Jorgenson Matteo,https://www.procyclingstats.com/rider/matteo-jorgenson,Team Visma | Lease a Bike,,,17:05,1025,19252
18,26,finished,25,6501,78,Climber,29,RU,Vlasov Aleksandr,https://www.procyclingstats.com/rider/aleksandr-vlasov,Red Bull - BORA - hansgrohe,,,21:22,1282,19509
18,27,finished,31,7613,6,Climber,31,ES,Soler Marc,https://www.procyclingstats.com/rider/marc-soler,UAE Team Emirates - XRG,,,23:36,1416,19643
18,28,finished,39,8855,34,Climber,24,FR,Baudin Alex,https://www.procyclingstats.com/rider/alex-baudin,EF Education - EasyPost,,,27:37,1657,19884
18,29,finished,55,9830,152,TT,31,FR,Armirail Bruno,https://www.procyclingstats.com/rider/bruno-armirail,Decathlon AG2R La Mondiale Team,,,",,",1657,19884
18,30,finished,37,8339,36,GC,27,AU,Sweeny Harry,https://www.procyclingstats.com/rider/harry-sweeny,EF Education - EasyPost,,,28:29,1709,19936
18,31,finished,88,12440,226,GC,25,NO,Johannessen Anders Halland,https://www.procyclingstats.com/rider/anders-halland-johannessen,Uno-X Mobility,,,28:35,1715,19942
18,32,finished,22,4850,137,GC,30,ES,Rodríguez Cristián,https://www.procyclingstats.com/rider/cristian-rodriguez,Arkéa - B&B Hotels,,,29:05,1745,19972
18,33,finished,16,3762,91,Climber,32,FR,Martin Guillaume,https://www.procyclingstats.com/rider/guillaume-martin,Groupama - FDJ,,,29:07,1747,19974
18,34,finished,26,7143,14,TT,33,BE,Campenaerts Victor,https://www.procyclingstats.com/rider/victor-campenaerts,Team Visma | Lease a Bike,,,29:55,1795,20022
18,35,finished,62,10674,133,GC,22,FR,Costiou Ewen,https://www.procyclingstats.com/rider/ewen-costiou,Arkéa - B&B Hotels,,,31:44,1904,20131
18,36,finished,35,7867,153,Climber,27,FR,Berthet Clément,https://www.procyclingstats.com/rider/clement-berthet,Decathlon AG2R La Mondiale Team,,,32:04,1924,20151
18,37,finished,65,10981,136,Hills,24,FR,Le Berre Mathis,https://www.procyclingstats.com/rider/mathis-le-berre,Arkéa - B&B Hotels,,,33:01,1981,20208
18,38,finished,45,9099,13,Classic,31,BE,Benoot Tiesj,https://www.procyclingstats.com/rider/tiesj-benoot,Team Visma | Lease a Bike,,,33:23,2003,20230
18,39,finished,72,11347,5,GC,28,FR,Sivakov Pavel,https://www.procyclingstats.com/rider/pavel-sivakov,UAE Team Emirates - XRG,,,",,",2003,20230
18,40,finished,87,12333,114,Classic,26,CH,Hirschi Marc,https://www.procyclingstats.com/rider/marc-hirschi,Tudor Pro Cycling Team,,,",,",2003,20230
18,41,finished,50,9532,84,Hills,24,US,Simmons Quinn,https://www.procyclingstats.com/rider/quinn-simmons,Lidl - Trek,,,",,",2003,20230
18,42,finished,48,9437,61,GC,39,GB,Thomas Geraint,https://www.procyclingstats.com/rider/geraint-thomas,INEOS Grenadiers,,,33:30,2010,20237
18,43,finished,80,11964,63,TT,28,NO,Foss Tobias,https://www.procyclingstats.com/rider/tobias-foss,INEOS Grenadiers,,,33:37,2017,20244
18,44,finished,30,7445,135,Climber,24,ES,García Pierna Raúl,https://www.procyclingstats.com/rider/raul-garcia-pierna,Arkéa - B&B Hotels,,,33:49,2029,20256
18,45,finished,71,11313,206,GC,32,KZ,Lutsenko Alexey,https://www.procyclingstats.com/rider/aleksey-lutsenko,Israel - Premier Tech,,,",,",2029,20256
18,46,finished,54,9817,35,Classic,28,US,Powless Neilson,https://www.procyclingstats.com/rider/neilson-powless,EF Education - EasyPost,,,35:15,2115,20342
18,47,finished,56,9838,198,GC,24,NL,van den Broek Frank,https://www.procyclingstats.com/rider/frank-van-den-broek,Team Picnic PostNL,,,35:30,2130,20357
18,48,finished,66,10993,144,TT,36,PT,Oliveira Nelson,https://www.procyclingstats.com/rider/nelson-oliveira,Movistar Team,,,35:47,2147,20374
18,49,finished,47,9153,171,Climber,28,CO,Tejada Harold,https://www.procyclingstats.com/rider/harold-tejada,XDS Astana Team,,,35:53,2153,20380
18,50,finished,85,12249,158,Classic,23,FR,Tronchon Bastien,https://www.procyclingstats.com/rider/bastien-tronchon,Decathlon AG2R La Mondiale Team,,,",,",2153,20380
18,51,finished,82,12174,42,Classic,25,FR,Barré Louis,https://www.procyclingstats.com/rider/louis-barre,Intermarché - Wanty,,,",,",2153,20380
18,52,finished,43,8970,203,GC,22,GB,Blackmore Joseph,https://www.procyclingstats.com/rider/joseph-blackmore,Israel - Premier Tech,,,35:58,2158,20385
18,53,finished,89,12464,98,Classic,30,FR,Russo Clément,https://www.procyclingstats.com/rider/clement-russo,Groupama - FDJ,,,36:05,2165,20392
18,54,finished,38,8574,96,Hills,33,FR,Pacher Quentin,https://www.procyclingstats.com/rider/quentin-pacher,Groupama - FDJ,,,",,",2165,20392
18,55,finished,69,11183,37,Classic,33,DK,Valgren Michael,https://www.procyclingstats.com/rider/michael-valgren-andersen,EF Education - EasyPost,,,",,",2165,20392
18,56,finished,33,7652,156,GC,29,FR,Paret-Peintre Aurélien,https://www.procyclingstats.com/rider/aurelien-paret-peintre,Decathlon AG2R La Mondiale Team,,,36:18,2178,20405
18,57,finished,126,15827,102,Classic,34,CH,Dillier Silvan,https://www.procyclingstats.com/rider/silvan-dillier,Alpecin - Deceuninck,,,36:20,2180,20407
18,58,finished,81,12138,4,Classic,31,DE,Politt Nils,https://www.procyclingstats.com/rider/nils-politt,UAE Team Emirates - XRG,,,",,",2180,20407
18,59,finished,27,7147,161,GC,32,DE,Buchmann Emanuel,https://www.procyclingstats.com/rider/emanuel-buchmann,Cofidis,,,",,",2180,20407
18,60,finished,60,10601,108,Climber,23,BE,Verstrynge Emiel,https://www.procyclingstats.com/rider/emiel-verstrynge,Alpecin - Deceuninck,,,36:22,2182,20409
18,61,finished,29,7210,28,GC,25,BE,Van Wilder Ilan,https://www.procyclingstats.com/rider/ilan-van-wilder,Soudal Quick-Step,,,",,",2182,20409
18,62,finished,44,9012,138,Classic,31,FR,Venturini Clément,https://www.procyclingstats.com/rider/clement-venturini,Arkéa - B&B Hotels,,,",,",2182,20409
18,63,finished,40,8884,7,GC,34,BE,Wellens Tim,https://www.procyclingstats.com/rider/tim-wellens,UAE Team Emirates - XRG,,,36:53,2213,20440
18,64,finished,70,11242,174,Climber,27,FR,Champoussin Clément,https://www.procyclingstats.com/rider/clement-champoussin,XDS Astana Team,,,37:04,2224,20451
18,65,finished,58,10141,183,Classic,27,FR,Delettre Alexandre,https://www.procyclingstats.com/rider/alexandre-delettre,TotalEnergies,,,",,",2224,20451
18,66,finished,95,12872,105,Classic,31,BE,Rickaert Jonas,https://www.procyclingstats.com/rider/jonas-rickaert,Alpecin - Deceuninck,-25.0,,37:07,2227,20454
18,67,finished,77,11821,155,Classic,34,BE,Naesen Oliver,https://www.procyclingstats.com/rider/oliver-naesen,Decathlon AG2R La Mondiale Team,,,",,",2227,20454
18,68,finished,76,11634,222,Classic,29,NO,Abrahamsen Jonas,https://www.procyclingstats.com/rider/jonas-abrahamsen,Uno-X Mobility,,,",,",2227,20454
18,69,finished,98,13097,107,Classic,32,BE,Vermeersch Gianni,https://www.procyclingstats.com/rider/gianni-vermeersch,Alpecin - Deceuninck,,,",,",2227,20454
18,70,finished,131,16081,188,Hills,24,FR,Vercher Mattéo,https://www.procyclingstats.com/rider/matheo-vercher,TotalEnergies,,,37:11,2231,20458
18,71,finished,68,11181,26,GC,31,DE,Schachmann Maximilian,https://www.procyclingstats.com/rider/maximilian-schachmann,Soudal Quick-Step,,,37:18,2238,20465
